Distance(mi),Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in),Weather_Condition_Cloudy,Weather_Condition_Fair,Weather_Condition_Fog,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunder,Weather_Condition_Wintry Mix,cluster_location_0,cluster_location_1,cluster_location_2,cluster_location_3,cluster_location_4,cluster_location_5,cluster_location_6,cluster_location_7,cluster_location_8,cluster_location_9
0.306,0,0,0,1.6094379124341003,0,12,5,1,2,36.0,31.0,100.0,30.07,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.067,0,0,0,2.302585092994046,0,11,1,20,2,51.0,51.0,77.0,30.1,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.3389999999999999,0,0,0,2.302585092994046,0,10,4,20,2,55.0,55.0,80.0,29.82,8.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.405,0,0,0,2.302585092994046,1,9,5,12,2,73.0,73.0,48.0,29.88,7.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.146,0,0,0,2.302585092994046,1,9,4,7,2,64.0,64.0,72.0,29.94,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.657,0,1,0,2.302585092994046,1,7,5,12,2,76.0,76.0,56.0,29.96,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.306,0,0,0,1.9459101490553132,1,12,2,14,2,47.0,43.0,83.0,29.62,9.0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.032,0,0,0,2.302585092994046,1,3,5,9,2,43.0,43.0,82.0,29.87,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8009999999999999,0,0,0,2.302585092994046,1,4,4,11,2,50.0,50.0,44.0,30.21,6.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.011,1,0,0,2.302585092994046,1,8,4,11,2,68.0,68.0,52.0,29.91,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.2030000000000003,0,0,0,2.302585092994046,1,8,1,11,2,77.0,77.0,46.0,30.03,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.412,0,0,0,1.791759469228055,1,6,2,10,2,69.0,69.0,65.0,29.88,9.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.027,0,0,0,2.302585092994046,0,10,6,19,2,55.0,55.0,34.0,29.94,16.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4409999999999998,0,0,0,2.302585092994046,1,10,0,12,2,55.0,55.0,55.0,29.99,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5670000000000001,0,0,0,2.302585092994046,1,8,3,13,2,68.0,68.0,65.0,30.08,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0409999999999999,0,0,0,2.302585092994046,1,8,0,14,2,68.0,68.0,39.0,29.96,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.871,0,0,0,2.302585092994046,1,12,2,8,2,40.0,30.0,70.0,29.74,20.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.382,0,0,0,2.302585092994046,1,6,2,7,2,67.0,67.0,76.0,29.87,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.435,1,0,0,1.791759469228055,0,10,2,3,2,53.0,53.0,93.0,29.62,7.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.508,0,0,0,2.302585092994046,1,6,6,18,2,92.0,92.0,26.0,29.76,8.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.241,0,0,0,2.302585092994046,0,11,3,19,2,53.0,53.0,57.0,30.19,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.885,0,0,0,2.302585092994046,1,6,3,16,2,83.0,83.0,23.0,30.04,14.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.409,0,1,0,2.302585092994046,1,7,6,19,2,82.0,82.0,39.0,29.94,14.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.03,1,0,0,2.302585092994046,1,8,1,9,2,68.0,68.0,68.0,29.89,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.835,0,0,0,1.0986122886681098,1,12,5,14,2,50.0,50.0,86.0,30.1,7.0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7390000000000001,0,1,0,2.302585092994046,1,5,5,14,2,78.0,78.0,33.0,29.99,14.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.68,0,0,0,2.302585092994046,1,9,2,17,2,68.0,68.0,61.0,30.21,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.113,0,0,0,2.302585092994046,1,12,1,14,2,41.0,32.0,67.0,30.01,18.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.748,0,0,0,2.302585092994046,1,12,4,13,2,47.0,43.0,77.0,30.13,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.907,0,0,0,2.302585092994046,1,11,0,14,2,57.0,57.0,87.0,30.26,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.235,0,0,0,2.302585092994046,0,11,5,2,2,46.0,46.0,83.0,30.44,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.62,0,0,0,2.302585092994046,1,6,1,12,2,85.0,85.0,43.0,29.74,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.066,0,0,0,2.1972245773362196,0,12,1,18,2,34.0,34.0,92.0,29.69,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.032,1,0,0,2.302585092994046,1,8,1,15,2,85.0,85.0,24.0,29.87,13.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.999,0,0,0,2.302585092994046,0,8,0,2,2,57.0,57.0,67.0,29.96,7.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.498,0,0,0,2.302585092994046,1,4,2,12,2,49.0,49.0,69.0,30.15,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.79,0,0,0,2.302585092994046,0,6,0,21,2,80.0,80.0,43.0,29.79,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.396,0,0,0,2.302585092994046,1,7,3,11,2,79.0,79.0,45.0,30.0,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.664,0,0,0,2.302585092994046,1,7,6,17,2,87.0,87.0,22.0,30.0,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.917,0,0,0,2.302585092994046,1,9,1,16,2,59.0,59.0,75.0,30.09,5.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.654,0,0,0,2.302585092994046,1,8,3,16,2,82.0,82.0,39.0,30.0,5.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.195,0,0,0,2.302585092994046,1,3,2,17,2,57.0,57.0,49.0,29.74,7.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.286,0,0,0,2.302585092994046,1,12,6,13,2,35.0,27.0,76.0,29.3,12.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.607,0,1,0,2.302585092994046,1,6,1,11,2,81.0,81.0,45.0,29.75,3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.159,0,0,0,2.302585092994046,1,8,2,7,2,59.0,59.0,72.0,30.01,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.165,1,0,0,2.302585092994046,1,7,2,17,2,93.0,93.0,24.0,29.96,8.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.621,0,0,0,2.302585092994046,1,11,3,15,2,48.0,41.0,56.0,29.8,18.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3.028,0,1,0,1.791759469228055,1,8,4,8,2,76.0,76.0,64.0,29.97,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.62,0,0,0,2.302585092994046,0,12,3,21,2,42.0,35.0,76.0,29.51,15.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.392,0,1,0,2.302585092994046,1,6,0,9,2,63.0,63.0,90.0,29.97,5.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.054,0,1,0,2.302585092994046,1,4,3,11,2,56.0,56.0,57.0,29.95,3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.713,0,0,0,2.302585092994046,1,6,4,12,2,75.0,75.0,40.0,30.03,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.247,0,0,0,2.302585092994046,1,5,2,5,2,40.0,40.0,97.0,29.84,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.551,0,0,0,2.302585092994046,1,11,3,13,2,49.0,44.0,54.0,29.81,13.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.488,0,1,0,2.302585092994046,1,6,0,7,2,71.0,71.0,59.0,29.85,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.177,0,1,0,2.302585092994046,0,10,3,6,2,51.0,51.0,83.0,30.18,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.72,0,0,0,2.302585092994046,1,12,0,16,2,42.0,38.0,79.0,30.07,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.211,0,0,0,2.302585092994046,0,6,6,2,2,62.0,62.0,70.0,29.94,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.78,0,0,0,2.302585092994046,1,6,6,18,2,65.0,65.0,78.0,29.88,3.0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.575,0,1,0,2.302585092994046,1,6,5,9,2,61.0,61.0,64.0,30.09,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.249,0,0,0,1.9459101490553132,1,12,5,10,2,49.0,41.0,77.0,29.64,24.0,0.07,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.54,0,0,0,2.302585092994046,1,9,1,17,2,83.0,83.0,28.0,29.97,8.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.878,0,0,0,2.302585092994046,1,6,3,10,2,60.0,60.0,57.0,30.18,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1,0,0,0,2.302585092994046,1,10,0,14,2,55.0,55.0,72.0,29.58,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.046,0,1,0,1.9459101490553132,0,12,1,7,2,44.0,40.0,89.0,30.03,8.0,0.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.236,1,0,0,2.302585092994046,0,10,5,23,2,54.0,54.0,33.0,30.0,14.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.171,1,0,0,2.302585092994046,0,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.018,1,0,0,2.302585092994046,1,9,6,7,2,56.0,56.0,90.0,29.96,0.0,0.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.042,0,0,0,2.302585092994046,1,10,3,12,2,54.0,54.0,72.0,30.08,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.155,0,0,0,2.302585092994046,0,8,3,21,2,64.0,64.0,65.0,30.03,8.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.551,0,1,0,2.302585092994046,1,6,3,13,2,75.0,75.0,48.0,30.0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.149,0,0,0,0.6931471805599453,1,12,3,10,2,40.0,40.0,89.0,30.01,3.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.299,0,0,0,2.302585092994046,0,3,5,22,2,52.0,52.0,66.0,30.23,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.326,0,0,0,0.6931471805599453,1,12,1,10,2,32.0,32.0,96.0,29.59,3.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.304,0,0,0,2.302585092994046,1,5,6,8,2,55.0,55.0,74.0,29.78,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3,0,1,0,2.302585092994046,1,4,4,17,2,63.0,63.0,38.0,30.03,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5710000000000001,0,0,0,2.302585092994046,1,9,3,15,2,83.0,83.0,36.0,29.82,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,0,0,0,2.302585092994046,1,7,4,12,2,87.0,87.0,37.0,29.9,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.919,0,1,0,2.302585092994046,1,11,5,11,2,48.0,42.0,80.0,29.77,16.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.193,0,1,0,2.302585092994046,1,3,2,11,2,49.0,49.0,59.0,30.02,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.062,0,0,0,2.302585092994046,1,8,5,12,2,76.0,76.0,50.0,29.93,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5920000000000001,0,0,0,2.302585092994046,1,4,2,10,2,59.0,59.0,28.0,30.14,7.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.728,0,0,0,2.302585092994046,1,8,2,7,2,57.0,57.0,74.0,30.01,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.957,0,0,0,2.302585092994046,1,10,4,14,2,65.0,65.0,54.0,30.15,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.719,0,0,0,2.302585092994046,1,5,4,9,2,53.0,53.0,57.0,30.24,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.457,0,0,0,1.3862943611198906,1,8,4,8,2,65.0,65.0,90.0,29.87,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.374,0,0,0,2.302585092994046,1,7,4,12,2,87.0,87.0,37.0,29.9,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.722,0,0,0,2.302585092994046,0,11,1,17,2,44.0,44.0,76.0,30.26,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.045,0,0,0,2.302585092994046,0,12,6,5,2,37.0,37.0,86.0,30.48,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.843,0,0,0,1.9459101490553132,1,12,1,8,2,44.0,40.0,89.0,30.03,8.0,0.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.259,0,0,0,2.302585092994046,1,6,4,11,2,72.0,72.0,48.0,29.85,10.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.233,0,0,0,2.302585092994046,1,10,3,18,2,56.0,56.0,57.0,30.0,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,0,0,0,2.302585092994046,1,7,0,17,2,88.0,88.0,37.0,29.86,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6509999999999999,0,0,0,2.302585092994046,1,4,1,7,2,51.0,51.0,63.0,30.17,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.62,0,0,0,2.302585092994046,0,4,2,4,2,50.0,50.0,59.0,30.07,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.125,0,1,0,2.302585092994046,0,12,1,6,2,37.0,32.0,82.0,29.77,6.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.699,0,0,0,2.302585092994046,1,7,2,14,2,67.0,67.0,63.0,30.06,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.035,0,1,0,1.9459101490553132,1,3,1,8,2,37.0,37.0,82.0,30.43,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.648,0,0,0,2.302585092994046,1,9,2,18,2,86.0,86.0,33.0,29.9,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.197,0,0,0,2.302585092994046,1,3,1,14,2,53.0,53.0,45.0,29.92,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.185,0,0,0,2.302585092994046,1,9,1,15,4,82.0,82.0,31.0,29.95,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.059,0,0,0,1.0986122886681098,0,11,3,17,2,54.0,54.0,97.0,30.1,9.0,0.06,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.42,0,1,0,2.302585092994046,1,4,4,15,2,58.0,58.0,36.0,30.15,3.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.362,0,0,0,2.302585092994046,0,12,4,18,2,47.0,43.0,71.0,30.03,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.118,0,0,0,2.302585092994046,1,9,0,7,2,62.0,62.0,65.0,30.11,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.513,0,0,0,2.302585092994046,1,7,5,6,2,64.0,64.0,78.0,30.13,3.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.4730000000000003,0,0,0,2.302585092994046,1,6,4,9,2,66.0,66.0,52.0,30.08,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6629999999999999,0,0,0,2.302585092994046,1,7,3,17,2,79.0,79.0,40.0,29.96,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.164,0,0,0,2.302585092994046,1,8,1,15,2,69.0,69.0,40.0,29.97,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.019,0,0,0,1.9459101490553132,1,10,1,8,2,54.0,54.0,90.0,29.63,10.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.658,0,0,0,2.302585092994046,1,4,4,9,2,41.0,41.0,70.0,30.24,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0559999999999999,1,0,0,2.302585092994046,1,10,6,11,2,59.0,59.0,75.0,29.1,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.299,0,1,0,2.302585092994046,1,12,3,12,2,48.0,44.0,66.0,29.56,9.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.093,0,1,0,2.302585092994046,1,9,2,19,2,65.0,65.0,33.0,30.04,18.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.136,0,0,0,2.302585092994046,1,4,1,9,2,50.0,50.0,74.0,30.16,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1689999999999999,0,0,0,2.302585092994046,0,4,4,20,2,58.0,58.0,56.0,29.85,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.42,0,0,0,2.302585092994046,0,11,3,6,2,51.0,51.0,89.0,30.16,12.0,0.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.5519999999999998,0,0,0,2.302585092994046,0,10,4,6,2,52.0,52.0,83.0,30.02,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.18,0,0,0,2.302585092994046,1,8,0,9,2,69.0,69.0,65.0,29.94,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.061,1,0,0,2.302585092994046,1,6,0,13,2,112.0,112.0,15.0,29.59,15.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.144,0,1,0,0.6931471805599453,0,12,2,23,2,28.0,23.0,81.0,29.67,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.265,0,1,0,1.3862943611198906,0,12,1,21,2,40.0,36.0,97.0,29.73,6.0,0.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4539999999999999,0,0,0,2.302585092994046,0,11,4,23,2,48.0,43.0,74.0,29.93,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.049,0,0,0,2.302585092994046,0,8,3,20,2,66.0,66.0,70.0,30.05,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.099,0,0,0,2.302585092994046,1,8,0,14,2,79.0,79.0,45.0,29.87,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.073,1,0,0,2.302585092994046,0,8,6,20,2,66.0,66.0,47.0,29.9,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.602,0,0,0,2.302585092994046,0,12,4,16,2,45.0,43.0,71.0,30.13,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.59,0,0,0,2.302585092994046,1,7,4,8,2,63.0,63.0,58.0,30.23,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.368,0,0,0,2.302585092994046,1,10,5,13,2,65.0,65.0,54.0,29.97,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.074,0,0,0,2.302585092994046,1,10,2,9,2,51.0,51.0,86.0,29.91,8.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0819999999999999,0,0,0,2.302585092994046,1,7,3,16,2,81.0,81.0,25.0,30.08,9.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.469,0,0,0,2.302585092994046,1,7,5,15,2,82.0,82.0,44.0,29.97,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.999,0,0,0,2.302585092994046,1,6,0,12,2,88.0,88.0,31.0,29.81,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.865,0,0,0,2.302585092994046,0,11,2,7,2,35.0,30.0,92.0,30.3,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.122,0,0,0,2.302585092994046,1,6,2,14,2,77.0,77.0,25.0,30.17,15.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.019,0,0,0,2.302585092994046,1,7,3,16,2,82.0,82.0,27.0,30.06,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.962,0,1,0,1.9459101490553132,0,12,0,7,2,41.0,36.0,86.0,30.1,8.0,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.138,0,0,0,2.302585092994046,1,12,2,8,2,42.0,42.0,85.0,29.78,3.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7040000000000001,0,0,0,2.0794415416798357,1,8,4,14,2,91.0,91.0,33.0,29.94,3.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4429999999999999,0,0,0,2.302585092994046,0,11,1,6,2,53.0,53.0,80.0,29.67,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.588,0,0,0,2.302585092994046,0,10,3,6,2,51.0,51.0,83.0,30.18,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.3480000000000003,0,0,0,2.302585092994046,1,10,4,9,2,50.0,50.0,77.0,30.03,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.036,0,1,0,2.302585092994046,1,10,4,8,2,38.0,38.0,97.0,29.82,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0289999999999999,0,0,0,2.302585092994046,0,10,6,3,2,52.0,52.0,86.0,29.78,3.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.414,0,1,0,2.302585092994046,1,7,6,5,2,58.0,58.0,78.0,30.15,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.452,0,0,0,0.6931471805599453,1,11,3,13,2,53.0,53.0,89.0,30.15,13.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7140000000000001,0,0,0,2.302585092994046,0,12,5,23,2,46.0,41.0,79.0,30.32,10.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.197,0,0,0,2.302585092994046,1,11,5,13,2,50.0,50.0,68.0,29.99,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.989,0,0,0,2.302585092994046,1,3,3,12,2,53.0,53.0,71.0,29.82,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.308,0,0,0,2.1972245773362196,1,12,4,13,2,45.0,45.0,97.0,30.11,3.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.477,0,0,0,1.3862943611198906,1,12,0,10,2,40.0,34.0,100.0,30.07,8.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.297,0,0,0,1.9459101490553132,1,11,0,12,2,58.0,58.0,84.0,29.69,20.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.118,0,1,0,2.302585092994046,1,10,4,16,2,59.0,59.0,75.0,29.93,5.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.927,0,0,0,2.302585092994046,1,12,6,9,2,42.0,42.0,79.0,30.55,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.181,0,0,0,2.302585092994046,1,3,4,17,2,56.0,56.0,45.0,30.21,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.059,0,0,0,2.302585092994046,0,11,1,16,2,57.0,57.0,81.0,30.28,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.532,0,0,0,2.302585092994046,1,9,3,7,2,55.0,55.0,93.0,29.69,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
